Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.7163898944854736,0.4541666805744171,0.7131689786911011,0.48750001192092896
2,0.7150609493255615,0.4541666805744171,0.711945652961731,0.48750001192092896
3,0.7137532830238342,0.4541666805744171,0.7107335925102234,0.48750001192092896
4,0.7124587893486023,0.4541666805744171,0.7095358967781067,0.48750001192092896
5,0.7111818194389343,0.4625000059604645,0.7083479166030884,0.5625
6,0.7099149227142334,0.48750001192092896,0.7071693539619446,0.5625
7,0.7086588740348816,0.48750001192092896,0.7059986591339111,0.5625
8,0.707409679889679,0.48750001192092896,0.7048352360725403,0.574999988079071
9,0.706167995929718,0.48750001192092896,0.7036789655685425,0.574999988079071
10,0.7049347758293152,0.48750001192092896,0.7025288343429565,0.574999988079071
11,0.7037093639373779,0.48750001192092896,0.7013839483261108,0.574999988079071
12,0.7024911046028137,0.48750001192092896,0.7002463936805725,0.574999988079071
13,0.7012813091278076,0.48750001192092896,0.6991135478019714,0.574999988079071
14,0.7000771760940552,0.48750001192092896,0.6979897618293762,0.574999988079071
15,0.6988794207572937,0.49166667461395264,0.696874737739563,0.574999988079071
16,0.6976885199546814,0.49166667461395264,0.6957622766494751,0.574999988079071
17,0.6965036988258362,0.49166667461395264,0.6946550607681274,0.574999988079071
18,0.6953253149986267,0.49166667461395264,0.693553626537323,0.574999988079071
19,0.69415283203125,0.49166667461395264,0.6924566030502319,0.574999988079071
20,0.6929851770401001,0.49166667461395264,0.6913658380508423,0.574999988079071
21,0.6918250918388367,0.49166667461395264,0.6902822256088257,0.574999988079071
22,0.690673291683197,0.49166667461395264,0.6892062425613403,0.574999988079071
23,0.6895296573638916,0.49166667461395264,0.6881359815597534,0.574999988079071
24,0.6883932948112488,0.49166667461395264,0.6870712041854858,0.574999988079071
25,0.687262773513794,0.4958333373069763,0.6860119700431824,0.574999988079071
26,0.6861377954483032,0.5,0.6849575042724609,0.574999988079071
27,0.6850188374519348,0.5083333253860474,0.6839088201522827,0.574999988079071
28,0.6839067935943604,0.5083333253860474,0.6828656196594238,0.574999988079071
29,0.682800829410553,0.512499988079071,0.6818286180496216,0.574999988079071
30,0.6817013025283813,0.5166666507720947,0.6807979345321655,0.574999988079071
31,0.6806122064590454,0.5208333134651184,0.6797726154327393,0.574999988079071
32,0.6795286536216736,0.5208333134651184,0.6787517666816711,0.5874999761581421
33,0.678450345993042,0.5333333611488342,0.677736759185791,0.5874999761581421
34,0.6773784756660461,0.5375000238418579,0.6767269372940063,0.6000000238418579
35,0.6763132810592651,0.5416666865348816,0.6757216453552246,0.6000000238418579
36,0.6752527952194214,0.550000011920929,0.6747213006019592,0.6000000238418579
37,0.6741989254951477,0.5541666746139526,0.6737276315689087,0.6000000238418579
38,0.6731516718864441,0.5625,0.6727383732795715,0.6000000238418579
39,0.6721109747886658,0.5666666626930237,0.6717528104782104,0.625
40,0.6710741519927979,0.574999988079071,0.6707724332809448,0.625
41,0.6700461506843567,0.5833333134651184,0.6697965860366821,0.637499988079071
42,0.6690219640731812,0.5874999761581421,0.6688235998153687,0.637499988079071
43,0.6680013537406921,0.5958333611488342,0.6678547859191895,0.637499988079071
44,0.6669852137565613,0.6041666865348816,0.6668910384178162,0.637499988079071
45,0.6659768223762512,0.6083333492279053,0.6659325361251831,0.637499988079071
46,0.6649736762046814,0.612500011920929,0.6649782657623291,0.637499988079071
47,0.6639746427536011,0.625,0.664026141166687,0.637499988079071
48,0.6629777550697327,0.6333333253860474,0.6630786657333374,0.6625000238418579
49,0.6619847416877747,0.6416666507720947,0.6621360182762146,0.6625000238418579
50,0.66099613904953,0.6541666388511658,0.6611976623535156,0.6625000238418579
51,0.6600133776664734,0.6625000238418579,0.6602635979652405,0.6625000238418579
52,0.6590360999107361,0.6708333492279053,0.6593335270881653,0.6625000238418579
53,0.6580628752708435,0.675000011920929,0.6584065556526184,0.6625000238418579
54,0.6570930480957031,0.6791666746139526,0.657484233379364,0.6625000238418579
55,0.6561288237571716,0.6833333373069763,0.6565645337104797,0.6625000238418579
56,0.6551682949066162,0.6875,0.6556477546691895,0.6625000238418579
57,0.6542110443115234,0.6916666626930237,0.6547325849533081,0.6625000238418579
58,0.6532556414604187,0.7041666507720947,0.6538211703300476,0.6625000238418579
59,0.652304470539093,0.7124999761581421,0.6529135704040527,0.675000011920929
60,0.6513570547103882,0.7166666388511658,0.6520100235939026,0.675000011920929
61,0.6504148840904236,0.7166666388511658,0.6511088609695435,0.675000011920929
62,0.6494762301445007,0.7208333611488342,0.6502116322517395,0.675000011920929
63,0.6485411524772644,0.7333333492279053,0.6493169069290161,0.6625000238418579
64,0.6476094722747803,0.737500011920929,0.6484261751174927,0.6625000238418579
65,0.6466825008392334,0.7416666746139526,0.6475431323051453,0.675000011920929
66,0.6457627415657043,0.7416666746139526,0.6466659903526306,0.675000011920929
67,0.6448460221290588,0.7458333373069763,0.6457911729812622,0.675000011920929
68,0.6439323425292969,0.75,0.6449195146560669,0.6875
69,0.6430212259292603,0.7583333253860474,0.6440526247024536,0.6875
70,0.6421147584915161,0.762499988079071,0.6431860327720642,0.6875
71,0.6412094831466675,0.762499988079071,0.6423215866088867,0.6875
72,0.6403079628944397,0.7666666507720947,0.6414615511894226,0.6875
73,0.639409601688385,0.7666666507720947,0.6406030058860779,0.6875
74,0.6385151147842407,0.7708333134651184,0.6397498846054077,0.6875
75,0.63762366771698,0.7708333134651184,0.638900637626648,0.6875
76,0.636737585067749,0.7708333134651184,0.6380581259727478,0.699999988079071
77,0.6358565092086792,0.7708333134651184,0.6372169256210327,0.7124999761581421
78,0.6349773406982422,0.7749999761581421,0.6363782286643982,0.7250000238418579
79,0.6341008543968201,0.7749999761581421,0.6355417966842651,0.75
80,0.6332253813743591,0.7749999761581421,0.634706974029541,0.75
81,0.6323524713516235,0.7749999761581421,0.6338745355606079,0.75
82,0.631481945514679,0.7749999761581421,0.6330450177192688,0.737500011920929
83,0.6306133270263672,0.7749999761581421,0.6322170495986938,0.737500011920929
84,0.6297469735145569,0.7749999761581421,0.6313927173614502,0.7250000238418579
85,0.6288843750953674,0.7791666388511658,0.6305710077285767,0.737500011920929
86,0.6280249953269958,0.7791666388511658,0.6297523379325867,0.737500011920929
