Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.7268478274345398,0.512499988079071,0.7316123843193054,0.4375
2,0.7266595363616943,0.512499988079071,0.7314430475234985,0.4375
3,0.7264712452888489,0.512499988079071,0.7312737703323364,0.4375
4,0.726283073425293,0.512499988079071,0.7311046719551086,0.4375
5,0.7260948419570923,0.512499988079071,0.7309356331825256,0.4375
6,0.725906491279602,0.512499988079071,0.7307665944099426,0.4375
7,0.7257176637649536,0.512499988079071,0.7305975556373596,0.4375
8,0.72552889585495,0.512499988079071,0.7304285764694214,0.4375
9,0.7253402471542358,0.512499988079071,0.7302598357200623,0.4375
10,0.7251517176628113,0.512499988079071,0.7300912141799927,0.4375
11,0.7249631285667419,0.512499988079071,0.7299230098724365,0.4375
12,0.7247745394706726,0.512499988079071,0.7297550439834595,0.4375
13,0.7245856523513794,0.512499988079071,0.7295871376991272,0.4375
14,0.7243970036506653,0.512499988079071,0.7294194102287292,0.4375
15,0.7242085337638855,0.512499988079071,0.7292518019676208,0.4375
16,0.7240201234817505,0.512499988079071,0.7290839552879333,0.4375
17,0.7238318920135498,0.512499988079071,0.728916347026825,0.4375
18,0.7236440181732178,0.512499988079071,0.7287489175796509,0.4375
19,0.7234563827514648,0.512499988079071,0.728581428527832,0.4375
20,0.7232688665390015,0.512499988079071,0.7284140586853027,0.4375
21,0.7230815291404724,0.512499988079071,0.728246808052063,0.4375
22,0.7228943109512329,0.512499988079071,0.7280796766281128,0.4375
23,0.7227069735527039,0.512499988079071,0.7279127240180969,0.4375
24,0.7225199341773987,0.512499988079071,0.7277458310127258,0.4375
25,0.7223330140113831,0.512499988079071,0.7275791168212891,0.4375
26,0.7221464514732361,0.512499988079071,0.7274120450019836,0.4375
27,0.7219599485397339,0.512499988079071,0.7272449731826782,0.4375
28,0.7217736840248108,0.512499988079071,0.7270779013633728,0.4375
29,0.7215870022773743,0.512499988079071,0.7269108891487122,0.4375
30,0.721400260925293,0.512499988079071,0.7267440557479858,0.4375
31,0.7212137579917908,0.512499988079071,0.7265769839286804,0.4375
32,0.721027135848999,0.512499988079071,0.7264097332954407,0.4375
33,0.720840334892273,0.512499988079071,0.7262425422668457,0.4375
34,0.7206536531448364,0.512499988079071,0.7260755896568298,0.42500001192092896
35,0.7204667925834656,0.512499988079071,0.7259089350700378,0.42500001192092896
36,0.7202803492546082,0.512499988079071,0.7257422208786011,0.42500001192092896
37,0.7200935482978821,0.512499988079071,0.7255756258964539,0.42500001192092896
38,0.7199070453643799,0.512499988079071,0.7254090905189514,0.42500001192092896
39,0.7197210788726807,0.512499988079071,0.7252423167228699,0.42500001192092896
40,0.7195348739624023,0.512499988079071,0.7250757217407227,0.42500001192092896
41,0.719348669052124,0.512499988079071,0.7249091863632202,0.42500001192092896
42,0.71916264295578,0.512499988079071,0.7247427701950073,0.42500001192092896
43,0.7189765572547913,0.512499988079071,0.7245761752128601,0.42500001192092896
44,0.7187900543212891,0.512499988079071,0.7244094610214233,0.42500001192092896
45,0.7186035513877869,0.512499988079071,0.7242428660392761,0.42500001192092896
46,0.7184173464775085,0.512499988079071,0.7240765690803528,0.42500001192092896
47,0.7182312607765198,0.512499988079071,0.7239106297492981,0.42500001192092896
48,0.7180457711219788,0.512499988079071,0.7237446904182434,0.42500001192092896
49,0.7178604006767273,0.512499988079071,0.7235788106918335,0.42500001192092896
50,0.7176752090454102,0.512499988079071,0.7234131097793579,0.42500001192092896
51,0.7174903750419617,0.512499988079071,0.7232474684715271,0.42500001192092896
52,0.7173060178756714,0.512499988079071,0.7230820655822754,0.42500001192092896
53,0.7171217203140259,0.512499988079071,0.7229167222976685,0.42500001192092896
54,0.7169376611709595,0.512499988079071,0.7227512001991272,0.42500001192092896
55,0.7167533040046692,0.512499988079071,0.7225856184959412,0.42500001192092896
56,0.7165691256523132,0.512499988079071,0.7224202156066895,0.42500001192092896
57,0.7163851261138916,0.512499988079071,0.7222548723220825,0.42500001192092896
58,0.71620112657547,0.512499988079071,0.7220897674560547,0.42500001192092896
59,0.7160173654556274,0.512499988079071,0.7219246029853821,0.42500001192092896
60,0.7158335447311401,0.512499988079071,0.7217594981193542,0.42500001192092896
61,0.7156495451927185,0.512499988079071,0.7215939164161682,0.42500001192092896
62,0.7154653072357178,0.512499988079071,0.7214289307594299,0.42500001192092896
63,0.7152811288833618,0.512499988079071,0.7212640643119812,0.42500001192092896
64,0.7150968909263611,0.512499988079071,0.7210994958877563,0.42500001192092896
65,0.7149125337600708,0.512499988079071,0.7209357619285583,0.42500001192092896
66,0.7147281765937805,0.512499988079071,0.7207722663879395,0.42500001192092896
67,0.7145439386367798,0.512499988079071,0.7206088304519653,0.42500001192092896
68,0.7143598198890686,0.512499988079071,0.7204456329345703,0.42500001192092896
69,0.7141757607460022,0.512499988079071,0.7202824354171753,0.42500001192092896
70,0.7139919400215149,0.512499988079071,0.7201195955276489,0.42500001192092896
71,0.7138083577156067,0.512499988079071,0.7199567556381226,0.42500001192092896
72,0.713624894618988,0.512499988079071,0.7197936773300171,0.42500001192092896
73,0.7134414911270142,0.512499988079071,0.7196307182312012,0.42500001192092896
74,0.7132583856582642,0.512499988079071,0.7194679975509644,0.42500001192092896
75,0.7130756378173828,0.512499988079071,0.7193053364753723,0.42500001192092896
76,0.7128933072090149,0.512499988079071,0.7191427946090698,0.42500001192092896
77,0.7127110958099365,0.512499988079071,0.7189798355102539,0.42500001192092896
78,0.7125288844108582,0.512499988079071,0.7188169956207275,0.42500001192092896
79,0.7123464941978455,0.512499988079071,0.7186541557312012,0.42500001192092896
80,0.712164044380188,0.512499988079071,0.7184914350509644,0.42500001192092896
81,0.7119815349578857,0.512499988079071,0.7183281183242798,0.42500001192092896
82,0.7117990851402283,0.512499988079071,0.7181648015975952,0.42500001192092896
83,0.7116166353225708,0.512499988079071,0.7180016040802002,0.42500001192092896
84,0.7114343047142029,0.512499988079071,0.7178384065628052,0.42500001192092896
85,0.7112522125244141,0.512499988079071,0.7176756858825684,0.42500001192092896
86,0.7110700607299805,0.512499988079071,0.7175132632255554,0.42500001192092896
87,0.7108880281448364,0.512499988079071,0.7173510789871216,0.42500001192092896
88,0.7107059359550476,0.512499988079071,0.7171886563301086,0.42500001192092896
89,0.7105237245559692,0.512499988079071,0.71702641248703,0.42500001192092896
90,0.7103418111801147,0.512499988079071,0.716864287853241,0.42500001192092896
91,0.7101601362228394,0.512499988079071,0.7167022228240967,0.42500001192092896
92,0.709978461265564,0.512499988079071,0.7165402173995972,0.42500001192092896
93,0.7097969055175781,0.512499988079071,0.7163785696029663,0.42500001192092896
94,0.7096153497695923,0.512499988079071,0.7162167429924011,0.42500001192092896
95,0.7094339728355408,0.512499988079071,0.7160547971725464,0.42500001192092896
96,0.7092528939247131,0.512499988079071,0.7158929109573364,0.42500001192092896
97,0.7090718746185303,0.512499988079071,0.715731143951416,0.42500001192092896
98,0.7088906764984131,0.512499988079071,0.715569794178009,0.42500001192092896
99,0.7087093591690063,0.512499988079071,0.715408444404602,0.42500001192092896
100,0.7085278630256653,0.512499988079071,0.7152472734451294,0.42500001192092896
101,0.7083465456962585,0.512499988079071,0.7150861024856567,0.42500001192092896
102,0.7081653475761414,0.512499988079071,0.7149249315261841,0.42500001192092896
103,0.707984209060669,0.512499988079071,0.7147637009620667,0.42500001192092896
104,0.707802951335907,0.512499988079071,0.7146028280258179,0.42500001192092896
105,0.7076218128204346,0.512499988079071,0.714442253112793,0.42500001192092896
106,0.7074409127235413,0.512499988079071,0.7142816185951233,0.42500001192092896
107,0.7072601318359375,0.512499988079071,0.7141211628913879,0.42500001192092896
108,0.7070794701576233,0.512499988079071,0.7139608263969421,0.42500001192092896
109,0.7068989872932434,0.512499988079071,0.7138007283210754,0.42500001192092896
110,0.7067186832427979,0.512499988079071,0.713640570640564,0.42500001192092896
111,0.7065380215644836,0.512499988079071,0.7134801745414734,0.42500001192092896
112,0.706356942653656,0.512499988079071,0.7133200168609619,0.42500001192092896
113,0.7061759829521179,0.512499988079071,0.7131599187850952,0.42500001192092896
114,0.7059953212738037,0.512499988079071,0.7130001187324524,0.42500001192092896
115,0.7058147192001343,0.512499988079071,0.7128400802612305,0.42500001192092896
116,0.7056340575218201,0.512499988079071,0.7126802206039429,0.42500001192092896
117,0.7054535746574402,0.512499988079071,0.7125207781791687,0.42500001192092896
118,0.7052736282348633,0.512499988079071,0.7123615145683289,0.42500001192092896
119,0.7050935626029968,0.512499988079071,0.7122020721435547,0.42500001192092896
120,0.7049136757850647,0.512499988079071,0.7120429873466492,0.42500001192092896
121,0.7047337889671326,0.512499988079071,0.7118841409683228,0.42500001192092896
122,0.7045541405677795,0.512499988079071,0.7117253541946411,0.42500001192092896
123,0.7043745517730713,0.512499988079071,0.7115664482116699,0.42500001192092896
124,0.7041951417922974,0.512499988079071,0.7114075422286987,0.42500001192092896
125,0.7040157914161682,0.512499988079071,0.7112488746643066,0.42500001192092896
126,0.7038366794586182,0.512499988079071,0.7110902667045593,0.42500001192092896
127,0.7036576867103577,0.512499988079071,0.710931658744812,0.42500001192092896
128,0.7034786343574524,0.512499988079071,0.7107731103897095,0.42500001192092896
129,0.7032997012138367,0.512499988079071,0.7106145620346069,0.42500001192092896
130,0.7031210064888,0.512499988079071,0.7104562520980835,0.42500001192092896
131,0.702942430973053,0.512499988079071,0.7102979421615601,0.42500001192092896
132,0.7027637362480164,0.512499988079071,0.7101395726203918,0.42500001192092896
133,0.702584981918335,0.512499988079071,0.7099812626838684,0.42500001192092896
134,0.7024062871932983,0.512499988079071,0.7098228931427002,0.42500001192092896
135,0.7022274732589722,0.512499988079071,0.709664523601532,0.42500001192092896
136,0.7020487189292908,0.5083333253860474,0.7095062136650085,0.42500001192092896
137,0.7018702626228333,0.5083333253860474,0.7093483209609985,0.42500001192092896
138,0.7016923427581787,0.5083333253860474,0.7091904282569885,0.42500001192092896
139,0.7015143632888794,0.5083333253860474,0.7090324759483337,0.42500001192092896
140,0.7013362646102905,0.5083333253860474,0.7088745832443237,0.42500001192092896
141,0.7011579871177673,0.5083333253860474,0.708716869354248,0.42500001192092896
142,0.7009798884391785,0.5083333253860474,0.7085591554641724,0.42500001192092896
143,0.7008018493652344,0.5083333253860474,0.7084014415740967,0.42500001192092896
144,0.7006237506866455,0.5083333253860474,0.7082439661026001,0.42500001192092896
145,0.7004457712173462,0.5083333253860474,0.7080866098403931,0.42500001192092896
146,0.7002679109573364,0.5083333253860474,0.7079293131828308,0.42500001192092896
147,0.700090229511261,0.5083333253860474,0.7077722549438477,0.42500001192092896
148,0.6999126672744751,0.5083333253860474,0.7076152563095093,0.42500001192092896
149,0.6997351050376892,0.5083333253860474,0.70745849609375,0.42500001192092896
150,0.699557900428772,0.5083333253860474,0.7073017954826355,0.42500001192092896
151,0.69938063621521,0.5083333253860474,0.7071452140808105,0.42500001192092896
152,0.6992034912109375,0.5083333253860474,0.7069886922836304,0.42500001192092896
153,0.699026346206665,0.5083333253860474,0.7068320512771606,0.42500001192092896
154,0.6988491415977478,0.5083333253860474,0.7066755294799805,0.42500001192092896
155,0.6986719965934753,0.5083333253860474,0.7065190672874451,0.42500001192092896
156,0.6984949707984924,0.5083333253860474,0.7063629031181335,0.42500001192092896
157,0.6983184814453125,0.5083333253860474,0.7062068581581116,0.42500001192092896
158,0.6981419920921326,0.5083333253860474,0.7060507535934448,0.42500001192092896
159,0.6979653239250183,0.5083333253860474,0.7058945894241333,0.42500001192092896
160,0.6977888941764832,0.5083333253860474,0.7057380676269531,0.42500001192092896
161,0.6976126432418823,0.5083333253860474,0.705581784248352,0.42500001192092896
162,0.6974366307258606,0.5083333253860474,0.7054253816604614,0.42500001192092896
163,0.6972602605819702,0.5083333253860474,0.7052692174911499,0.42500001192092896
164,0.6970840096473694,0.5083333253860474,0.7051130533218384,0.42500001192092896
165,0.696907639503479,0.5083333253860474,0.7049570679664612,0.42500001192092896
166,0.6967313289642334,0.5083333253860474,0.7048009037971497,0.42500001192092896
167,0.6965551972389221,0.5083333253860474,0.7046449184417725,0.42500001192092896
168,0.6963792443275452,0.5083333253860474,0.7044891119003296,0.42500001192092896
169,0.6962031126022339,0.5083333253860474,0.7043331861495972,0.42500001192092896
170,0.6960271000862122,0.5083333253860474,0.7041775584220886,0.42500001192092896
171,0.6958511471748352,0.5083333253860474,0.7040219306945801,0.42500001192092896
172,0.695675253868103,0.5083333253860474,0.7038663625717163,0.42500001192092896
173,0.6954992413520813,0.5083333253860474,0.7037108540534973,0.42500001192092896
174,0.6953233480453491,0.5083333253860474,0.7035554647445679,0.42500001192092896
175,0.6951477527618408,0.5083333253860474,0.7034002542495728,0.42500001192092896
176,0.6949720978736877,0.5083333253860474,0.7032446265220642,0.42500001192092896
177,0.6947963833808899,0.5083333253860474,0.7030890583992004,0.42500001192092896
178,0.6946209073066711,0.5083333253860474,0.702933669090271,0.42500001192092896
179,0.6944457292556763,0.5083333253860474,0.7027783393859863,0.42500001192092896
180,0.6942707300186157,0.5083333253860474,0.7026231288909912,0.42500001192092896
181,0.6940957307815552,0.5083333253860474,0.7024680376052856,0.42500001192092896
182,0.693920910358429,0.5083333253860474,0.7023131847381592,0.42500001192092896
183,0.6937456727027893,0.5083333253860474,0.7021586298942566,0.42500001192092896
184,0.6935705542564392,0.5083333253860474,0.7020036578178406,0.42500001192092896
